,Word,Times_Used
4554,"$180,000",1
4553,alec,1
4552,"awful,",1
4551,lauer,1
4550,steelworkers,1
4549,https://t.co/myg45lxgmh,1
4548,"worry,",1
4547,shadows,1
4546,https://t.co/mxvfhvhfs3,1
4545,flynn.,1
4544,https://t.co/1tzfqvetrx,1
4543,terrorists!,1
4542,clinton-obama,1
4541,https://t.co/j777qhdya3,1
4540,43-39,1
4539,"colorado,",1
4538,syracuse,1
4537,400,1
4536,https://t.co/45g7qpxq7t,1
4535,writing,1
4534,winners:,1
4533,"""@dale_dangler:",1
4532,#nato,1
4531,wednesday-,1
4530,#americanunity.,1
4529,wednesday.,1
4528,"
https://t.co/gbrtqdxij4",1
4527,"""@janetlarose1:",1
4526,https://t.co/azmcerlkcn,1
4525,"in
buffalo,",1
4524,ultimate,1
4523,funniest,1
4522,"#trump2016
https://t.co/jlqukr550j",1
4521,https://t.co/9yicuxd87d,1
4520,#megynkellypresents,1
4519,"writer,",1
4518,@theresa_cali,1
4517,criminals.,1
4516,"orleans,",1
4515,floated,1
4514,demanding,1
4513,https://t.co/zmgzaucnqf,1
4512,insecure,1
4511,(hope),1
4510,both.,1
4509,"it!""",1
4508,1pm…,1
4507,https://t.co/bdox6jcrap,1
4506,widespread,1
4505,"obligation,",1
4504,enjoy.7a.m.,1
4503,https://t.co/auszsnozlm,1
4502,"""@jaredwyand:",1
4501,"!!""",1
4500,https://t.co/shpwexfkvx,1
4499,"https://t.co/sneeb2n2te""",1
4498,collude,1
4497,@brainykid2010,1
4496,"""@richbooth6:",1
4495,#cbsnews,1
4494,teamsters,1
4493,lost!,1
4492,"
https://t.co/tiexz8yhft",1
4491,https://t.co/camlixzfda,1
4490,estate,1
4489,https://t.co/45vyk6z18m,1
4488,henry,1
4487,w/paul,1
4486,"#trump2016
https://t.co/wztdekwjaq",1
4485,https://t.co/tvspvxomve,1
4484,"""@kdk144:",1
4483,zuckerman’s,1
4482,https://t.co/jbjyypesmo,1
4481,"off,",1
4480,"#makeamericagreatagain
watch",1
4479,"maine!
cincinnati,",1
4478,off',1
4477,dying!,1
4476,"combined.""",1
4475,phone,1
4474,off!,1
4473,"interviews,",1
4472,vps,1
4471,"forum,",1
4470,slaughtered,1
4469,used.,1
4468,25th,1
4467,@serenawilliams,1
4466,vigilance.,1
4465,brewer,1
4464,vp.,1
4463,https://t.co/guqo1tmsmo,1
4462,"documents""
https://t.co/gyyaneeysa",1
4461,company:,1
4460,"15%
rubio",1
4459,jilted!,1
4458,"""@waltseher:",1
4457,#southcarolina,1
4456,https://t.co/uikwwnmwr7,1
4455,"company,",1
4454,company-,1
4453,ben's,1
4452,"#votetrumpnh
https://t.co/25uwkinuod",1
4451,"chris,",1
4450,leaves,1
4449,worse!,1
4448,"leader,",1
4447,(stamina).,1
4446,leader!,1
4445,wedding.,1
4444,https://t.co/82l6tja2lk,1
4443,leader',1
4442,pay-for-play,1
4441,"#gopdebate""",1
4440,leader:,1
4439,beliefs.,1
4438,teachers,1
4437,disney,1
4436,creati…,1
4435,fall,1
4434,"
https://t.co/w7l7a9…",1
4433,"general""",1
4432,"#rncincle
https://t.co/kh2zfhuhgp",1
4431,villages-,1
4430,records.,1
4429,"""@agentvf:",1
4428,finder:,1
4427,louder,1
4426,#msprimary,1
4425,"
https://t.co/scrj4ha1i5",1
4424,consistent,1
4423,https://t.co/mgkh77wqt8,1
4422,"""all",1
4421,coalition!,1
4420,"lara!
https://t.co/mpgppfidl8",1
4419,signatures.,1
4418,https://t.co/utcxpbwpve,1
4417,https://t.co/trv1hj9hri,1
4416,"""@therealmogul:",1
4415,"time""",1
4414,"@q""",1
4413,https://t.co/ardlfkvjax,1
4412,unacceptable!,1
4411,ovation,1
4410,"
https://t.co/zhkefuouhh",1
4409,school,1
4408,https://t.co/rq6yrhlpib,1
4407,leader.,1
4406,https://t.co/wqqihqksdk,1
4405,east.,1
4404,jack,1
4403,"carolina""",1
4402,"campaign!""",1
4401,risk,1
4400,https://t.co/spoin8an8m,1
4399,"switzerland,",1
4398,umass,1
4397,today???,1
4396,striking,1
4395,https://t.co/v96l7tufwy,1
4394,paris,1
4393,.@djohnsonpga,1
4392,sanford,1
4391,https://t.co/ehl702civ5,1
4390,https://t.co/jqed1p6sd9,1
4389,sleep,1
4388,“radical,1
4387,"church,",1
4386,#gplfers.,1
4385,"""quid",1
4384,united.,1
4383,disarray,1
4382,gatekeeper,1
4381,cheaters?,1
4380,hikes,1
4379,"#americafirst.""",1
4378,news:,1
4377,eastern.,1
4376,big-,1
4375,"13%
bush",1
4374,"
via:",1
4373,period.,1
4372,https://t.co/xfinxdrniq,1
4371,"democrats:
https://t.co/7awwvqpjto",1
4370,sandy,1
4369,‘reset',1
4368,peres...https://t.co/xegyl2izup,1
4367,42,1
4366,"https://t.co/nqegrxqn2m
#americafirst…",1
4365,48,1
4364,https://t.co/249n3ylqxs,1
4363,wage-earners.,1
4362,@60minutes,1
4361,constantly.,1
4360,https://t.co/m1yzgyeedy,1
4359,minutes,1
4358,"legend,",1
4357,@gregens21,1
4356,j,1
4355,students.,1
4354,wise,1
4353,anti-#2a,1
4352,"""@wolfstopper:",1
4351,children.,1
4350,w/all,1
4349,"
https://t.co/ui9tsfmcs8",1
4348,children:,1
4347,brand,1
4346,insurer,1
4345,#voterfraud,1
4344,buy,1
4343,me—i,1
4342,"https://t.co/ymjbsgpra7""",1
4341,"""@metazip:",1
4340,"""@gregusp61:",1
4339,"failure:
https://t.co/iczxn7q3vz",1
4338,light...we,1
4337,list!,1
4336,"#trumptrain
https://t.co/mmpr0omwog",1
4335,"""@donnieboysmith:",1
4334,beneficiary,1
4333,david',1
4332,https://t.co/dkavalfgaj,1
4331,https://t.co/l7y2pjil6…,1
4330,https://t.co/jeaiavgeec,1
4329,https://t.co/5itxkqxrlf,1
4328,"begala,",1
4327,female,1
4326,"canton,",1
4325,socks,1
4324,https://t.co/u1kblmwhni,1
4323,"@senatorsessions!
#makeamericagreatagain",1
4322,opportunities.,1
4321,non-representative,1
4320,#nascar,1
4319,"happen,",1
4318,ag…,1
4317,introduced,1
4316,https://t.co/pidqny4il3,1
4315,https://t.co/zvmhysd4ir,1
4314,"nieto,",1
4313,nieto.,1
4312,"
#trumppence16",1
4311,boards,1
4310,"""@roadsho:",1
4309,waving,1
4308,"together,…",1
4307,"nj,",1
4306,thing.,1
4305,"
https://t.co/al5bzlrfyk",1
4304,"stuff,",1
4303,#tpp,1
4302,"""@johnkirtley:",1
4301,again:,1
4300,"results,",1
4299,board.,1
4298,(check,1
4297,'clinton-kaine,1
4296,students,1
4295,"island!
#riprimary",1
4294,"""@sirhatchporch:",1
4293,unfunny,1
4292,https://t.co/jb21oynfxt,1
4291,#earlyvote,1
4290,https://t.co/oodfmerq5b,1
4289,https://t.co/jexfno6e3s,1
4288,pro-2a,1
4287,hair,1
4286,alive,1
4285,https://t.co/cjivzdrpu1,1
4284,"""pope",1
4283,simple.,1
4282,"worth,",1
4281,"simple,",1
4280,ad),1
4279,@billclinton,1
4278,https://t.co/yplelkprpu,1
4277,works,1
4276,"ad,",1
4275,journalist,1
4274,iraq).,1
4273,(woefully,1
4272,@reviewjournal,1
4271,https://t.co/zl4q01q49s,1
4270,night's,1
4269,vibrant,1
4268,me.tough!,1
4267,"before""",1
4266,"
https://t.co/mo9qrmyxrd",1
4265,https://t.co/ezcvm7yc0y,1
4264,https://t.co/o6elhlae3h,1
4263,f.e.c.,1
4262,.@andrebauer,1
4261,masters,1
4260,loss!,1
4259,lincoln.,1
4258,"dailycaller""",1
4257,worlds,1
4256,"loss,",1
4255,https://t.co/n83cbs4jta,1
4254,@gopconvention!,1
4253,add,1
4252,work',1
4251,"louisiana!
#makeamericagreatagain",1
4250,"work,",1
4249,@davidaxelrod,1
4248,https://t.co/5kv03lumzw,1
4247,justices.,1
4246,"
https://t.co/dmflsibtu1",1
4245,9/9/16,1
4244,liberty!,1
4243,"change!""",1
4242,"again!
https://t.co/yypr5snybc",1
4241,"""@wandawalls20:",1
4240,fournier:,1
4239,dakota!,1
4238,creators,1
4237,"
#ctprimary",1
4236,"flexible,",1
4235,fox:,1
4234,antonin,1
4233,weapon,1
4232,fox!,1
4231,"fox,",1
4230,trump.i,1
4229,https://t.co/7whs3vbxsw,1
4228,giuliani,1
4227,https://t.co/whfrau67yx,1
4226,.@borisep,1
4225,closet.,1
4224,"
#nevadacaucus",1
4223,sheriff's,1
4222,"6pm:
https://t.co/wki69e1bqd",1
4221,powell,1
4220,"nights.""",1
4219,https://t.co/qsybyrm3ur,1
4218,guards,1
4217,set),1
4216,"set,",1
4215,shame!,1
4214,inspector,1
4213,partner,1
4212,gift:,1
4211,shame.,1
4210,topics!,1
4209,"https://t.co/h1ihijnujm""",1
4208,"nukes,",1
4207,(the,1
4206,#voted,1
4205,https://t.co/45kihxdx83,1
4204,welcoming,1
4203,bye,1
4202,volunteer,1
4201,sense'.,1
4200,bull,1
4199,https://t.co/bt4vgytkbr,1
4198,47-43!,1
4197,n…,1
4196,https://t.co/kfjv5po0x6,1
4195,dem-indie,1
4194,"amazingly,",1
4193,"#gopdebate
#makeamericagreatagain",1
4192,"composed,",1
4191,home.,1
4190,"https://t.co/dfdvyqrn1v""",1
4189,proposal,1
4188,"""@markgruber1960:",1
4187,#vote!,1
4186,copies,1
4185,prince,1
4184,https://t.co/7mikwahtuv,1
4183,pouring,1
4182,https://t.co/ga6dqzrir0,1
4181,"done,",1
4180,"""@gop_left_me:",1
4179,clear..,1
4178,otherwise,1
4177,glorious,1
4176,values-,1
4175,passing,1
4174,worse!).,1
4173,cheater!,1
4172,utah.,1
4171,moderators,1
4170,munich.,1
4169,values?,1
4168,"""@janik1968:",1
4167,exclaim,1
4166,11:35pme,1
4165,thanks-,1
4164,audit.,1
4163,"audit,",1
4162,https://t.co/ywzdqdzkcz,1
4161,routine,1
4160,"poll),",1
4159,@govbrewer,1
4158,hashanah,1
4157,(sanders).,1
4156,"bias,",1
4155,"
#fitn",1
4154,milwaukee!,1
4153,"milwaukee,",1
4152,straight.,1
4151,"amazing,",1
4150,"ks,",1
4149,control.,1
4148,"chester,",1
4147,"control,",1
4146,"anything,",1
4145,"""@maidaa17:",1
4144,anything!,1
4143,"predicted,",1
4142,bear,1
4141,5pm.,1
4140,"""wow"".",1
4139,yours!,1
4138,"information’""",1
4137,"foundation:
https://t.co/2twuzrb9om",1
4136,"york!
",1
4135,appointments.,1
4134,"amazing…!
xx,",1
4133,team.,1
4132,"cycle""",1
4131,team:,1
4130,knowledge,1
4129,communism,1
4128,supporter,1
4127,"wikileakes,",1
4126,https://t.co/l8ui56dcrj,1
4125,https://t.co/a7ql7kumft,1
4124,sneers,1
4123,wonderful.,1
4122,lobbyists!,1
4121,#blacksfortrump,1
4120,saying.,1
4119,"harrisburg,",1
4118,"@erictrump
https://t.co/w8yuc5bapy",1
4117,valuing,1
4116,"""@11phenomenon:",1
4115,"""c""",1
4114,enthusiastic,1
4113,@gene70,1
4112,mi.,1
4111,"florida!

sanford",1
4110,"policy:
-bad",1
4109,savaged,1
4108,https://t.co/svcjmrshkd,1
4107,looking.,1
4106,underlings,1
4105,graph:,1
4104,"expected,",1
4103,concerns,1
4102,(no,1
4101,#americansamoa,1
4100,"while:
https://t.co/cv1hzkvbit",1
4099,w/obama,1
4098,(easy,1
4097,broke-said,1
4096,https://t.co/htwd1fgn9e,1
4095,https://t.co/htcxcta5t7,1
4094,new?,1
4093,"pakistan,",1
4092,"#wiprimary
https://t.co/xk2cvaz0ey",1
4091,upon.,1
4090,https://t.co/wdhbnhhcbw,1
4089,@rogerrice10,1
4088,https://t.co/olg6n3ug9u,1
4087,https://t.co/w8ohs9gdvy,1
4086,"""@havbat22:",1
4085,anti-2a,1
4084,journalists!,1
4083,douglas—,1
4082,https://t.co/xtcona8cw1,1
4081,vigilant,1
4080,"baby""",1
4079,"https://t.co/tckzmikpfs""",1
4078,"drudge,",1
4077,@fltrumpteam,1
4076,https://t.co/zdbarevyac,1
4075,"want!""",1
4074,owning,1
4073,"amnesty!
#makeamericagreatagain",1
4072,reached,1
4071,"https://t.co/esgg1qu68s
https://t.co/tqcnawjp5l",1
4070,#rigged,1
4069,philadelphia,1
4068,presidencies,1
4067,@barackobama:,1
4066,https://t.co/7cnwt9rgsr,1
4065,"#trump2016
#makeamericagreatagain!
#supertuesday",1
4064,"complete,",1
4063,https://t.co/bmzykqozjj,1
4062,"""@lewenskimo:",1
4061,3:00,1
4060,clerk's,1
4059,ill-fit,1
4058,#trade…,1
4057,you’ve,1
4056,https://t.co/ob7j2obwhq,1
4055,allies,1
4054,@mmflint-,1
4053,incorrect—it,1
4052,https://t.co/wsvmdi8vfz,1
4051,'true,1
4050,https://t.co/trkj5lgxup,1
4049,https://t.co/pw7gs8r9gg,1
4048,"families,",1
4047,families-,1
4046,reg,1
4045,postpone,1
4044,"d.c.
https://t.co/lkzas1squa",1
4043,messenger,1
4042,"protesters,",1
4041,"""@gengm7:",1
4040,rose,1
4039,announcer,1
4038,#basementdwellers.,1
4037,matt,1
4036,@richardtrumka,1
4035,#facebooklive,1
4034,wade,1
4033,"
https://t.co/y19nukkytc",1
4032,.@ac360,1
4031,https://t.co/wyjv9dgdqa,1
4030,t…,1
4029,parties,1
4028,https://t.co/c3qebexowt,1
4027,"liar!""",1
4026,"
https://t.co/hre7foxqpo",1
4025,mr.trump...both,1
4024,"#trump2016
https://t.co/mwflxykpbk",1
4023,https://t.co/yfhzd55gd9,1
4022,10pe,1
4021,stance.,1
4020,thrill,1
4019,airports,1
4018,"maine!
#makeamericagreatagain",1
4017,12:15,1
4016,forgotten.,1
4015,"forgotten,",1
4014,kid,1
4013,https://t.co/cn3sdx5ft1,1
4012,#trumptrain.,1
4011,unify!,1
4010,"goal.""",1
4009,stopped.,1
4008,"stopped,",1
4007,violation’,1
4006,#southcarolinaprimary!,1
4005,tue.,1
4004,labor,1
4003,"300,000",1
4002,negotiated,1
4001,industries,1
4000,shreds,1
3999,https://t.co/ptkkrleucb,1
3998,wow-,1
3997,https://t.co/h0av3taiim,1
3996,#wausau!,1
3995,consideration.,1
3994,cycles.growing,1
3993,director.,1
3992,justifiable,1
3991,"800,000",1
3990,furious,1
3989,https://t.co/4fuppl5wom,1
3988,https://t.co/ptffzfno9p,1
3987,"""@roxanetancredi:",1
3986,shutting,1
3985,"geneva,",1
3984,winner!,1
3983,"#trump2016
https://t.co/szs0qf88hr",1
3982,"religion,",1
3981,https://t.co/vhqavsiyuw,1
3980,mixed,1
3979,"reserve,",1
3978,victories.,1
3977,https://t.co/fj2j9lf2vh,1
3976,@miami4trump,1
3975,awesome.,1
3974,stock,1
3973,line!,1
3972,@potus's,1
3971,https://t.co/fkjbnxvluh,1
3970,regions,1
3969,boxing,1
3968,"says,",1
3967,marshall-,1
3966,"hopefully,",1
3965,"""choked""",1
3964,"bedford,",1
3963,"(2/2)
https://t.co/eibcld77tv",1
3962,disabilities,1
3961,fdn.,1
3960,6:00pm!,1
3959,f,1
3958,12:30pm!,1
3957,minions,1
3956,duped,1
3955,@frankluntz,1
3954,nypd,1
3953,name?,1
3952,"president""",1
3951,enslave,1
3950,train,1
3949,payne,1
3948,upcoming,1
3947,@tngcbedminster,1
3946,stamina.,1
3945,https://t.co/ayboob1kit,1
3944,president:,1
3943,he’s,1
3942,"injured,",1
3941,enthusiastic!,1
3940,gateway,1
3939,"balanced""",1
3938,oval,1
3937,"jacksonville,",1
3936,"lapierre,",1
3935,"3pm
https://t.co/udozzisjha",1
3934,https://t.co/t1fvcu3mec,1
3933,votes/beat,1
3932,situations,1
3931,https://t.co/3qsoadfh7s,1
3930,"""@dubilujane:",1
3929,"dowd,",1
3928,"importantly,",1
3927,35,1
3926,37,1
3925,31,1
3924,doctrine:,1
3923,birther,1
3922,https://t.co/pluklspxpr,1
3921,rubio:,1
3920,44.,1
3919,reforms.,1
3918,https://t.co/8rwz6p1ged,1
3917,vulgarian?,1
3916,https://t.co/zjrpnov2ih,1
3915,3m,1
3914,access,1
3913,https://t.co/ngyckeh7xn,1
3912,"""@ronniememo:",1
3911,giving,1
3910,.@reptommarino:,1
3909,https://t.co/m8952ly3jb,1
3908,overtaxed,1
3907,"think,",1
3906,"safe""",1
3905,bleeding,1
3904,"oregon:
https://t.co/orotbvsndq",1
3903,"safe,",1
3902,2010.,1
3901,overtaxes,1
3900,warheads,1
3899,"""@anyonetennis:",1
3898,year---can,1
3897,help?,1
3896,projects–,1
3895,"#draintheswamp,",1
3894,#draintheswamp.,1
3893,"""@wino911:",1
3892,"100%""",1
3891,https://t.co/y3bgy15erb,1
3890,help.,1
3889,call-ins,1
3888,wade's,1
3887,successful.,1
3886,"(twice),",1
3885,#draintheswamp?,1
3884,"https://t.co/vxiqru6hie""",1
3883,https://t.co/8lreiqhiun,1
3882,"caucus""",1
3881,"of
our",1
3880,https://t.co/y01qpon7h7,1
3879,#fl,1
3878,11:30,1
3877,brigade,1
3876,maryland,1
3875,tapes-nothing,1
3874,"joe,",1
3873,https://t.co/ol0u2krkwc,1
3872,joe.,1
3871,joe!,1
3870,"again!
https://t.co/0w4ldd7dw3",1
3869,golfer,1
3868,(kasich),1
3867,"incorrectly,",1
3866,#utcaucus,1
3865,"d,",1
3864,w/courses,1
3863,"""@adhd_fa:kudos",1
3862,https://t.co/ofhbm9bcoi,1
3861,"
supporters!",1
3860,failures,1
3859,2004,1
3858,rates!,1
3857,cooked,1
3856,https://t.co/ochcnusagr,1
3855,teams,1
3854,https://t.co/t1j0auwmxl,1
3853,200+,1
3852,https://t.co/94mfpx0egh,1
3851,greenville,1
3850,luxurious,1
3849,"""@autoprofessor17:",1
3848,"hard""",1
3847,https://t.co/voeqdseakc,1
3846,"lying.""",1
3845,emanated,1
3844,failure!,1
3843,200k,1
3842,swamp,1
3841,"you!
#americafirst",1
3840,"
https://t.co/tfw6b0ezdm",1
3839,gravitas,1
3838,https://t.co/qe6suio315,1
3837,devastating,1
3836,ap,1
3835,#trumpinstagram:,1
3834,pays?,1
3833,https://t.co/wwivhiud06,1
3832,https://t.co/27sr3mjjxc,1
3831,“donald,1
3830,https://t.co/2yyy6nyta9,1
3829,elected!,1
3828,homeownership,1
3827,elected.,1
3826,"real,",1
3825,incensed,1
3824,byrne,1
3823,"nevada!
#votetrumpnv",1
3822,https://t.co/kxrn0ev4uf,1
3821,opponent,1
3820,careful!,1
3819,@thisweekabc,1
3818,https://t.co/rljwcagrlw,1
3817,maryland-,1
3816,"""@micah_micahk:",1
3815,steven,1
3814,"5,481,737;",1
3813,trumpophobes,1
3812,https://t.co/s7ihxdrmsj,1
3811,"boy,",1
3810,abusive,1
3809,ppl,1
3808,"cash""
https://t.co/qzppx0lo4x",1
3807,beans,1
3806,https://t.co/zkxpm9lpl1,1
3805,drama,1
3804,https://t.co/ox9hh13q9i,1
3803,enq.were,1
3802,"hawaii:
https://t.co/mnilk2l9hp
idaho:
https://t.co/7y5rxlpzrq
mississippi:
https://t.co/n43cpejiqa
michigan:
https://t.co/gl5jizbqic",1
3801,30%,1
3800,"unemployment,",1
3799,feb,1
3798,"""@buiidthewall:",1
3797,hostages,1
3796,https://t.co/phejp8bzvp,1
3795,https://t.co/5zbtesj00k,1
3794,@vine,1
3793,continuing,1
3792,market's,1
3791,nose,1
3790,eliminate,1
3789,per,1
3788,scale,1
3787,"""@vivhall3:",1
3786,piers.,1
3785,https://t.co/7hupah1rqn,1
3784,"debate'
https://t.co/wh52fylnrz",1
3783,google,1
3782,https://t.co/dyhpqybwpk,1
3781,#utah4trump,1
3780,"#hillarykaine2016""",1
3779,ptsd,1
3778,jobs?,1
3777,"me!

tomorrow
fletcher,",1
3776,2:00pm!,1
3775,america—she,1
3774,follows,1
3773,"jobs""",1
3772,.@oreillyfactor,1
3771,https://t.co/xa3yo8yzcq,1
3770,pittsburgh-,1
3769,candidacy!,1
3768,"destruction,",1
3767,dishonest?,1
3766,https://t.co/ji5jqwhnmc,1
3765,"newtown,",1
3764,https://t.co/ppsyxgpdfc,1
3763,"https://t.co/lzh7qw9qmu""",1
3762,"argument!
https://t.co/fnbcmmwltn",1
3761,ridiculously,1
3760,excited,1
3759,easter,1
3758,"""@govbrewer:",1
3757,"""@mypresidentme:",1
3756,"""@geeveem:",1
3755,terris,1
3754,sixteen.,1
3753,source,1
3752,@blackan,1
3751,cuz,1
3750,"""@emagabi23:",1
3749,hated,1
3748,pollster,1
3747,wage,1
3746,"lives,",1
3745,"@mike_pence!
#gopincle",1
3744,"you!

denver-",1
3743,openly,1
3742,"@danscavino""",1
3741,"#imwithyou
https://t.co/qfhfcqg0wa",1
3740,"#maga
https://t.co/wnpvlq6oe4",1
3739,@ac360:,1
3738,all…,1
3737,"bubba,",1
3736,https://t.co/dhandg8ubd,1
3735,https://t.co/35…,1
3734,entry,1
3733,flags,1
3732,"""@gearssuxs:",1
3731,"netanyahu:
https://t.co/vhuye65hgi",1
3730,task,1
3729,https://t.co/kkigm4rnma,1
3728,https://t.co/ondrobrdwr,1
3727,"better.""
@realbencarson",1
3726,"#makeamericagreatagain
#trumppence16",1
3725,purpose,1
3724,https://t.co/1khrldkoyw,1
3723,moment,1
3722,wife!,1
3721,arena-,1
3720,ruth,1
3719,proved,1
3718,wherein,1
3717,flag.,1
3716,a.m.).,1
3715,italy,1
3714,"reporter:
https://t.co/eku5qmgjd4",1
3713,"
https://t.co/dt9wkyagek",1
3712,5th!,1
3711,husband?,1
3710,2015',1
3709,"kiawah,",1
3708,collins!,1
3707,https://t.co/mjqp0rcnzh,1
3706,"#trump2016
march",1
3705,"roseanne,",1
3704,"""absolutely",1
3703,mike!,1
3702,https://t.co/nnmytjo6i6,1
3701,replaced,1
3700,"crashed,",1
3699,"#trump2016
https://t.co/oypuyjmpki",1
3698,11pme,1
3697,tolerate,1
3696,"
https://t.co/rnw3ed2ifr",1
3695,"canada,",1
3694,"peaceful,",1
3693,peaceful!,1
3692,understand,1
3691,@trumpgolf,1
3690,changer.,1
3689,https://t.co/t1sr8dk2xi,1
3688,replace.,1
3687,https://t.co/so5h9lmimg,1
3686,election',1
3685,dropping,1
3684,https://t.co/i8dhzezmy4,1
3683,11pm.,1
3682,'it's,1
3681,hannity,1
3680,expensive,1
3679,https://t.co/llyaw6nxsp,1
3678,simply,1
3677,point,1
3676,226th,1
3675,baltimore,1
3674,mean,1
3673,leadership:,1
3672,https://t.co/bnee6nx41z,1
3671,rate:,1
3670,annual,1
3669,reverse,1
3668,"leadership""",1
3667,leadership!,1
3666,@cnnsotu.,1
3665,@penguins!,1
3664,clueless,1
3663,rudy!!!,1
3662,vanishing,1
3661,barrack,1
3660,https://t.co/op4c7jc8ad,1
3659,ene…,1
3658,https://t.co/sltmwvvm5i,1
3657,rosie,1
3656,"#ford,",1
3655,“police,1
3654,donate,1
3653,"#crookedhillary
https://t.co/b5hqsgrc7n",1
3652,"says.""",1
3651,visiting,1
3650,#sb50,1
3649,zuckerman's,1
3648,"holds,",1
3647,@martharaddatz?,1
3646,xfinity,1
3645,11th,1
3644,"""@truthinvest:",1
3643,individual,1
3642,lion,1
3641,@uscg!,1
3640,things!hrc,1
3639,"""no""",1
3638,https://t.co/4ry1faptl6,1
3637,w/local,1
3636,"springfield,",1
3635,freedom.,1
3634,nbc/wsj/marist,1
3633,huff,1
3632,"ivanka,",1
3631,"
#makeamericagreatagain!",1
3630,https://t.co/ial5igtfv3,1
3629,network),1
3628,"moines,",1
3627,tuesday-,1
3626,https://t.co/4ljbpsm8xa,1
3625,settled..https://t.co/hmfyzc1kam,1
3624,https://t.co/wqvxmwjk2s,1
3623,spee…,1
3622,https://t.co/hq1jtmrutg,1
3621,"lib,",1
3620,ruin,1
3619,"double,",1
3618,@jerryjrfalwell,1
3617,gangs,1
3616,"@hillaryclinton""",1
3615,@hillaryclinton!,1
3614,https://t.co/ucq3dz20sq,1
3613,douglas!,1
3612,sanctity,1
3611,9/21/12.,1
3610,reno-sparks,1
3609,gitmo,1
3608,offer.,1
3607,prepackaged,1
3606,fearless!,1
3605,https://t.co/ifuf8mdteh,1
3604,https://t.co/hyclkzpobr,1
3603,ky,1
3602,https://t.co/vv31pbpkmn,1
3601,berniesanders,1
3600,"#maga
https://t.co/mzqgnnvfzb",1
3599,beat—she,1
3598,fear-mongering!,1
3597,"movement!
#makeamericagreatagain",1
3596,extremely,1
3595,gope,1
3594,@realjeffreylord,1
3593,order!,1
3592,dayton,1
3591,@twitter,1
3590,order.,1
3589,https://t.co/szdzzyondg,1
3588,gettysburg!,1
3587,"gettysburg,",1
3586,lifts,1
3585,"""brainwashed.""",1
3584,k!,1
3583,orders,1
3582,confirms,1
3581,meltdown,1
3580,https://t.co/tr1iloolub,1
3579,"unify.
video:",1
3578,pre-existing,1
3577,service.,1
3576,tarmac!,1
3575,kansas...and,1
3574,declare,1
3573,https://t.co/oixfkpulz2,1
3572,pa.make,1
3571,supposed,1
3570,contrary,1
3569,"
love",1
3568,youth,1
3567,https://t.co/3divyaiw2q,1
3566,largely,1
3565,https://t.co/9rup33rl29,1
3564,race’,1
3563,"turnberry,",1
3562,ted?,1
3561,buffalo,1
3560,park,1
3559,wage.,1
3558,https://t.co/wvmfhdycu2,1
3557,"c,",1
3556,madness!,1
3555,https://t.co/rcbpccmwnd,1
3554,185,1
3553,regulation,1
3552,twenty,1
3551,family!,1
3550,#lonestarstate,1
3549,bullied,1
3548,mishandled,1
3547,"""@norahodonnell:",1
3546,"nebraska!
#makeamericagreatagain",1
3545,dont,1
3544,"springs,",1
3543,@thetodaysgolfer,1
3542,conducted,1
3541,"28%
cruz",1
3540,"advisors,",1
3539,"#trump2016
https://t.co/jod54eggmg",1
3538,springs:,1
3537,benefits,1
3536,"chairs,",1
3535,low-life,1
3534,team-go,1
3533,"(+2)""",1
3532,"ridiculous""",1
3531,"trump.""""",1
3530,extraordinary,1
3529,https://t.co/evbcqozrg2,1
3528,bully,1
3527,"
voting",1
3526,at:…,1
3525,they'll,1
3524,"""go",1
3523,projected,1
3522,counters”,1
3521,"""ceiling""",1
3520,perry,1
3519,bull!,1
3518,portland,1
3517,https://t.co/juvdlijpwu,1
3516,oil,1
3515,"#maga
https://t.co/fljbvvbwkr",1
3514,idea,1
3513,https://t.co/o8g2e5xxy6,1
3512,also!,1
3511,2m,1
3510,2a,1
3509,"wait!""",1
3508,#votetrumpny🗽,1
3507,https://t.co/v2yo6psyob,1
3506,crimea!,1
3505,@patmccrorync,1
3504,iranians,1
3503,thinking?,1
3502,@outnumberedfnc-,1
3501,walls,1
3500,hillary....that's,1
3499,seeking,1
3498,disrespectful,1
3497,cnmi,1
3496,https://t.co/6a7ef12giz,1
3495,hurting,1
3494,lookout,1
3493,https://t.co/qk1fom1t8l,1
3492,at…,1
3491,pena,1
3490,late,1
3489,cover-up,1
3488,29,1
3487,"membership
https://t.co/gwwrxt3bvp",1
3486,detainee,1
3485,22,1
3484,habit!,1
3483,"ok,",1
3482,"republican.

visit:",1
3481,garcía,1
3480,"pence💕""",1
3479,https://t.co/ktfk8ruauk,1
3478,"act,",1
3477,mislead,1
3476,https://t.co/ipsuynxcp6,1
3475,"#votetrumpmi
trump",1
3474,curiel,1
3473,pat,1
3472,tracking,1
3471,25k,1
3470,https://t.co/cgoqzldxdv,1
3469,genius.,1
3468,"again!
https://t.co/3kwol20zmm",1
3467,@mailonline,1
3466,https://t.co/bf95gyswdn,1
3465,"""@familyredsfans:",1
3464,sacred,1
3463,heck,1
3462,https://t.co/e3kqfbr2k8,1
3461,acts,1
3460,#riggedsystem,1
3459,awkward,1
3458,"@q102philly""",1
3457,"poised,",1
3456,https://t.co/xhwugw0v2h,1
3455,"go""",1
3454,"
https://t.co/yxrrkjjsgg",1
3453,hours.,1
